user_id,parent_asin,rating,timestamp,history
AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,B018F28B1Y,5.0,1478783674000,
AH4CGRSYSW5CWLRGQYRZKNJBUPAA,B07SQ8193F,5.0,1585211251700,
AHATA6X6MYTC3VNBFJ3WIYVK257A,B07FX94GYX,4.0,1538856068174,
AHATA6X6MYTC3VNBFJ3WIYVK257A,B07LBK2YQX,4.0,1558659241786,B07FX94GYX
AHATA6X6MYTC3VNBFJ3WIYVK257A,B0875V791H,4.0,1595533702899,B07FX94GYX B07LBK2YQX
AFA26DYXVLJYTYZ3KET77GE27N2A,B000OQFVLS,4.0,1539756902433,
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00N6WHTRG,5.0,1416250542000,
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00NNKWDI6,5.0,1424200292000,B00N6WHTRG
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00MDKICPK,4.0,1429911787000,B00N6WHTRG B00NNKWDI6
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B010B0S67C,5.0,1442016268000,B00N6WHTRG B00NNKWDI6 B00MDKICPK
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00KXFD75M,4.0,1454626110000,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B015ZXMSFQ,4.0,1455464933000,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00KR4AFJU,4.0,1460413688000,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B01CO73OIQ,5.0,1467123218000,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00GUTPV4A,5.0,1475838820000,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B01B6V11UY,5.0,1476542748000,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B01KJPFO9W,4.0,1541942181487,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B071R2QPF3,5.0,1544236907167,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07GDQPG12,5.0,1545303800417,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07KV31WDS,5.0,1547157494554,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07FZ5HZLM,4.0,1548092773968,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B077YR3333,3.0,1550588697518,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07N45YN6C,4.0,1562550265320,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07J2QZBTP,5.0,1577024355925,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07NPWK167,5.0,1578928089878,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B082MTTFZD,4.0,1579312780004,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07JDD2L3M,4.0,1579351461183,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07SW7D6ZR,4.0,1580742144072,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07WNBZQGT,4.0,1581772960365,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B084D86YL8,3.0,1582999036646,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B082NKQ4ZT,4.0,1583932042329,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B083TLNBJJ,4.0,1585261263214,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07PRDZ2BH,4.0,1588865592842,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B087D7MVHB,4.0,1591977214185,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B088FBNQXW,4.0,1593043740906,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B085WTCBLG,4.0,1593190594550,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B085NYYLQ8,4.0,1597526701753,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08BZ1RHPS,4.0,1597942744359,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08FRQGYDF,5.0,1605292060685,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B2L218H2,4.0,1605814409168,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS B08FRQGYDF
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08HXQ3T9K,4.0,1607744901734,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS B08FRQGYDF B0B2L218H2
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08KWN77LW,4.0,1610133666100,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS B08FRQGYDF B0B2L218H2 B08HXQ3T9K
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08KYLTK5H,4.0,1614292985923,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS B08FRQGYDF B0B2L218H2 B08HXQ3T9K B08KWN77LW
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0BTJ6SYKB,4.0,1623188037011,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS B08FRQGYDF B0B2L218H2 B08HXQ3T9K B08KWN77LW B08KYLTK5H
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07W6H8CGT,4.0,1623250199261,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS B08FRQGYDF B0B2L218H2 B08HXQ3T9K B08KWN77LW B08KYLTK5H B0BTJ6SYKB
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08PQ6YXSH,5.0,1628462041411,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS B08FRQGYDF B0B2L218H2 B08HXQ3T9K B08KWN77LW B08KYLTK5H B0BTJ6SYKB B07W6H8CGT
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07KQ32Z8C,4.0,1629410931015,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS B08FRQGYDF B0B2L218H2 B08HXQ3T9K B08KWN77LW B08KYLTK5H B0BTJ6SYKB B07W6H8CGT B08PQ6YXSH
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B09KT4RJG6,4.0,1644349248608,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS B08FRQGYDF B0B2L218H2 B08HXQ3T9K B08KWN77LW B08KYLTK5H B0BTJ6SYKB B07W6H8CGT B08PQ6YXSH B07KQ32Z8C
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B4JPGX8P,4.0,1660417672640,B00N6WHTRG B00NNKWDI6 B00MDKICPK B010B0S67C B00KXFD75M B015ZXMSFQ B00KR4AFJU B01CO73OIQ B00GUTPV4A B01B6V11UY B01KJPFO9W B071R2QPF3 B07GDQPG12 B07KV31WDS B07FZ5HZLM B077YR3333 B07N45YN6C B07J2QZBTP B07NPWK167 B082MTTFZD B07JDD2L3M B07SW7D6ZR B07WNBZQGT B084D86YL8 B082NKQ4ZT B083TLNBJJ B07PRDZ2BH B087D7MVHB B088FBNQXW B085WTCBLG B085NYYLQ8 B08BZ1RHPS B08FRQGYDF B0B2L218H2 B08HXQ3T9K B08KWN77LW B08KYLTK5H B0BTJ6SYKB B07W6H8CGT B08PQ6YXSH B07KQ32Z8C B09KT4RJG6
AG7WKTZINOFIXMZJYIPKIB7PV7NQ,B0093EQX6Y,2.0,1438740353000,
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07FM69672,5.0,1544238606316,
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07J3GH1W1,4.0,1544671031249,B07FM69672
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07F8PCLDV,4.0,1544671363612,B07FM69672 B07J3GH1W1
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B071JMGPTH,4.0,1544671934783,B07FM69672 B07J3GH1W1 B07F8PCLDV
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07H3S8WTV,4.0,1551117781592,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07LCHCD6Q,4.0,1556652791507,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B084ZHP45Y,4.0,1585080133476,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07XQKH3RY,5.0,1593321721590,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q B084ZHP45Y
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B087Z9X39L,5.0,1594848248797,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q B084ZHP45Y B07XQKH3RY
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B087ZQK2G8,4.0,1598591443230,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q B084ZHP45Y B07XQKH3RY B087Z9X39L
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B0841WQNNZ,5.0,1604762653089,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q B084ZHP45Y B07XQKH3RY B087Z9X39L B087ZQK2G8
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08LYT4Q2X,5.0,1606103453308,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q B084ZHP45Y B07XQKH3RY B087Z9X39L B087ZQK2G8 B0841WQNNZ
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08BLX72TP,3.0,1606878884208,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q B084ZHP45Y B07XQKH3RY B087Z9X39L B087ZQK2G8 B0841WQNNZ B08LYT4Q2X
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08P8BN9BZ,5.0,1608753663995,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q B084ZHP45Y B07XQKH3RY B087Z9X39L B087ZQK2G8 B0841WQNNZ B08LYT4Q2X B08BLX72TP
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08NPBQR9L,5.0,1609182507469,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q B084ZHP45Y B07XQKH3RY B087Z9X39L B087ZQK2G8 B0841WQNNZ B08LYT4Q2X B08BLX72TP B08P8BN9BZ
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08LZLBXYT,5.0,1611448884100,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q B084ZHP45Y B07XQKH3RY B087Z9X39L B087ZQK2G8 B0841WQNNZ B08LYT4Q2X B08BLX72TP B08P8BN9BZ B08NPBQR9L
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08SQ31H8P,4.0,1615701950469,B07FM69672 B07J3GH1W1 B07F8PCLDV B071JMGPTH B07H3S8WTV B07LCHCD6Q B084ZHP45Y B07XQKH3RY B087Z9X39L B087ZQK2G8 B0841WQNNZ B08LYT4Q2X B08BLX72TP B08P8BN9BZ B08NPBQR9L B08LZLBXYT
